UserID,Date,Type,Category,Amount,Description
USR_0040,2025-10-27,expense,Food,1210,"Grocery Run"
USR_0040,2025-10-19,expense,Healthcare,379,"Synthetic Healthcare Expense"
USR_0040,2025-10-23,expense,Miscellaneous,640,"Synthetic Miscellaneous Expense"
USR_0040,2025-10-13,expense,Entertainment,1374,"Synthetic Entertainment Expense"
USR_0040,2025-10-27,expense,Shopping,569,"Synthetic Shopping Expense"
USR_0040,2025-10-01,expense,Miscellaneous,738,"Synthetic Miscellaneous Expense"
USR_0040,2025-10-09,expense,Transport,278,"Synthetic Transport Expense"
USR_0040,2025-10-14,expense,Healthcare,1282,"Synthetic Healthcare Expense"
USR_0040,2025-10-26,expense,Shopping,652,"Synthetic Shopping Expense"
USR_0040,2025-10-03,expense,Entertainment,1180,"Synthetic Entertainment Expense"
USR_0040,2025-10-19,expense,Entertainment,193,"Synthetic Entertainment Expense"
USR_0040,2025-10-28,expense,Healthcare,591,"Synthetic Healthcare Expense"
USR_0040,2025-10-21,expense,Personal,972,"Synthetic Personal Expense"
USR_0040,2025-09-01,income,Salary,37316,"Monthly Salary (Synthetic)"
USR_0040,2025-09-05,expense,Housing,9290,"Rent Payment"
USR_0040,2025-09-10,expense,Bills,5403,"Electricity & Internet"
USR_0040,2025-09-03,expense,Food,1200,"Grocery Run"
USR_0040,2025-09-15,expense,Food,1221,"Grocery Run"
USR_0040,2025-09-18,expense,Food,1430,"Grocery Run"
USR_0040,2025-09-12,expense,Food,1470,"Grocery Run"
USR_0040,2025-09-11,expense,Food,1458,"Grocery Run"
USR_0040,2025-09-03,expense,Personal,1064,"Synthetic Personal Expense"
USR_0040,2025-09-24,expense,Miscellaneous,465,"Synthetic Miscellaneous Expense"
USR_0040,2025-09-22,expense,Shopping,918,"Synthetic Shopping Expense"
USR_0040,2025-09-15,expense,Entertainment,896,"Synthetic Entertainment Expense"
USR_0040,2025-09-26,expense,Shopping,637,"Synthetic Shopping Expense"
USR_0040,2025-09-06,expense,Transport,1967,"Synthetic Transport Expense"
USR_0040,2025-09-17,expense,Shopping,220,"Synthetic Shopping Expense"
USR_0040,2025-09-20,expense,Shopping,1542,"Synthetic Shopping Expense"
USR_0040,2025-09-20,income,Bonus,49388,"Performance/Year-end Bonus"
USR_0040,2025-08-01,income,Salary,37224,"Monthly Salary (Synthetic)"
USR_0040,2025-08-05,expense,Housing,9267,"Rent Payment"
USR_0040,2025-08-10,expense,Bills,5390,"Electricity & Internet"
USR_0040,2025-08-13,expense,Food,1108,"Grocery Run"
USR_0040,2025-08-25,expense,Food,909,"Grocery Run"
USR_0040,2025-08-18,expense,Food,967,"Grocery Run"
USR_0040,2025-08-28,expense,Food,1034,"Grocery Run"
USR_0040,2025-08-07,expense,Food,974,"Grocery Run"
USR_0040,2025-08-25,expense,Food,1156,"Grocery Run"
USR_0040,2025-08-19,expense,Personal,909,"Synthetic Personal Expense"
USR_0040,2025-08-15,expense,Miscellaneous,1181,"Synthetic Miscellaneous Expense"
USR_0040,2025-08-25,expense,Personal,531,"Synthetic Personal Expense"
USR_0040,2025-08-11,expense,Healthcare,651,"Synthetic Healthcare Expense"
USR_0040,2025-08-24,expense,Transport,334,"Synthetic Transport Expense"
USR_0040,2025-08-07,expense,Shopping,529,"Synthetic Shopping Expense"
USR_0040,2025-08-16,expense,Personal,1243,"Synthetic Personal Expense"
USR_0040,2025-08-23,expense,Miscellaneous,709,"Synthetic Miscellaneous Expense"
USR_0040,2025-08-19,expense,Entertainment,967,"Synthetic Entertainment Expense"
USR_0040,2025-08-11,expense,Shopping,319,"Synthetic Shopping Expense"
USR_0040,2025-08-07,expense,Miscellaneous,715,"Synthetic Miscellaneous Expense"
USR_0040,2025-08-27,expense,Miscellaneous,748,"Synthetic Miscellaneous Expense"
USR_0040,2025-08-18,expense,Miscellaneous,577,"Synthetic Miscellaneous Expense"
USR_0040,2025-07-01,income,Salary,37132,"Monthly Salary (Synthetic)"
USR_0040,2025-07-05,expense,Housing,9244,"Rent Payment"
USR_0040,2025-07-10,expense,Bills,5376,"Electricity & Internet"
USR_0040,2025-07-08,expense,Food,1296,"Grocery Run"
USR_0040,2025-07-13,expense,Food,1358,"Grocery Run"
USR_0040,2025-07-09,expense,Food,1260,"Grocery Run"
USR_0040,2025-07-02,expense,Food,1122,"Grocery Run"
USR_0040,2025-07-12,expense,Food,1044,"Grocery Run"
USR_0040,2025-07-27,expense,Transport,328,"Synthetic Transport Expense"
USR_0040,2025-07-06,expense,Personal,1320,"Synthetic Personal Expense"
USR_0040,2025-07-20,expense,Healthcare,313,"Synthetic Healthcare Expense"
USR_0040,2025-07-13,expense,Miscellaneous,1186,"Synthetic Miscellaneous Expense"
USR_0040,2025-07-20,expense,Shopping,631,"Synthetic Shopping Expense"
USR_0040,2025-07-15,expense,Miscellaneous,906,"Synthetic Miscellaneous Expense"
USR_0040,2025-07-06,expense,Healthcare,1538,"Synthetic Healthcare Expense"
USR_0040,2025-07-16,expense,Shopping,1060,"Synthetic Shopping Expense"
USR_0040,2025-07-02,expense,Transport,629,"Synthetic Transport Expense"
USR_0040,2025-07-14,expense,Personal,1656,"Synthetic Personal Expense"
USR_0040,2025-06-01,income,Salary,37041,"Monthly Salary (Synthetic)"
USR_0040,2025-06-05,expense,Housing,9221,"Rent Payment"
USR_0040,2025-06-10,expense,Bills,5363,"Electricity & Internet"
USR_0040,2025-06-26,expense,Food,1114,"Grocery Run"
USR_0040,2025-06-20,expense,Food,894,"Grocery Run"
USR_0040,2025-06-06,expense,Food,1279,"Grocery Run"
USR_0040,2025-06-26,expense,Food,1166,"Grocery Run"
USR_0040,2025-06-25,expense,Food,1010,"Grocery Run"
USR_0040,2025-06-23,expense,Food,1205,"Grocery Run"
USR_0040,2025-06-04,expense,Transport,232,"Synthetic Transport Expense"
USR_0040,2025-06-27,expense,Miscellaneous,1489,"Synthetic Miscellaneous Expense"
USR_0040,2025-06-20,expense,Entertainment,855,"Synthetic Entertainment Expense"
USR_0040,2025-06-25,expense,Healthcare,866,"Synthetic Healthcare Expense"
USR_0040,2025-06-19,expense,Personal,896,"Synthetic Personal Expense"
USR_0040,2025-06-03,expense,Miscellaneous,1288,"Synthetic Miscellaneous Expense"
USR_0040,2025-06-24,expense,Miscellaneous,244,"Synthetic Miscellaneous Expense"
USR_0040,2025-06-13,expense,Shopping,1209,"Synthetic Shopping Expense"
USR_0040,2025-06-28,expense,Entertainment,589,"Synthetic Entertainment Expense"
USR_0040,2025-06-21,expense,Shopping,1006,"Synthetic Shopping Expense"
USR_0040,2025-06-06,expense,Healthcare,476,"Synthetic Healthcare Expense"
USR_0040,2025-05-01,income,Salary,36950,"Monthly Salary (Synthetic)"
USR_0040,2025-05-05,expense,Housing,9199,"Rent Payment"
USR_0040,2025-05-10,expense,Bills,5350,"Electricity & Internet"
USR_0040,2025-05-17,expense,Food,998,"Grocery Run"
USR_0040,2025-05-03,expense,Food,877,"Grocery Run"
USR_0040,2025-05-12,expense,Food,1233,"Grocery Run"
USR_0040,2025-05-28,expense,Food,1154,"Grocery Run"
USR_0040,2025-05-19,expense,Food,978,"Grocery Run"
USR_0040,2025-05-28,expense,Food,1283,"Grocery Run"
USR_0040,2025-05-22,expense,Shopping,249,"Synthetic Shopping Expense"
USR_0040,2025-05-07,expense,Entertainment,1010,"Synthetic Entertainment Expense"
USR_0040,2025-05-10,expense,Miscellaneous,168,"Synthetic Miscellaneous Expense"
USR_0040,2025-05-13,expense,Miscellaneous,1120,"Synthetic Miscellaneous Expense"
USR_0040,2025-05-08,expense,Healthcare,1154,"Synthetic Healthcare Expense"
USR_0040,2025-05-15,expense,Shopping,606,"Synthetic Shopping Expense"
USR_0040,2025-05-10,expense,Entertainment,555,"Synthetic Entertainment Expense"
USR_0040,2025-05-28,expense,Transport,778,"Synthetic Transport Expense"
USR_0040,2025-05-04,expense,Healthcare,228,"Synthetic Healthcare Expense"
USR_0040,2025-05-14,expense,Transport,217,"Synthetic Transport Expense"
USR_0040,2025-05-14,expense,Entertainment,300,"Synthetic Entertainment Expense"
USR_0040,2025-05-03,expense,Shopping,336,"Synthetic Shopping Expense"
USR_0040,2025-05-12,expense,Entertainment,842,"Synthetic Entertainment Expense"
USR_0040,2025-05-02,expense,Miscellaneous,840,"Synthetic Miscellaneous Expense"
USR_0040,2025-04-01,income,Salary,36859,"Monthly Salary (Synthetic)"
USR_0040,2025-04-05,expense,Housing,9176,"Rent Payment"
USR_0040,2025-04-10,expense,Bills,5337,"Electricity & Internet"
USR_0040,2025-04-26,expense,Food,1041,"Grocery Run"
USR_0040,2025-04-17,expense,Food,1170,"Grocery Run"
USR_0040,2025-04-21,expense,Food,1232,"Grocery Run"
USR_0040,2025-04-05,expense,Food,1372,"Grocery Run"
USR_0040,2025-04-20,expense,Food,1147,"Grocery Run"
USR_0040,2025-04-08,expense,Miscellaneous,991,"Synthetic Miscellaneous Expense"
USR_0040,2025-04-21,expense,Personal,1111,"Synthetic Personal Expense"
USR_0040,2025-04-10,expense,Miscellaneous,1169,"Synthetic Miscellaneous Expense"
USR_0040,2025-04-19,expense,Healthcare,144,"Synthetic Healthcare Expense"
USR_0040,2025-04-18,expense,Entertainment,642,"Synthetic Entertainment Expense"
USR_0040,2025-04-18,expense,Transport,1183,"Synthetic Transport Expense"
USR_0040,2025-04-24,expense,Shopping,312,"Synthetic Shopping Expense"
USR_0040,2025-04-16,expense,Transport,1172,"Synthetic Transport Expense"
USR_0040,2025-04-09,expense,Entertainment,448,"Synthetic Entertainment Expense"
USR_0040,2025-04-10,expense,Miscellaneous,1114,"Synthetic Miscellaneous Expense"
USR_0040,2025-04-09,expense,Personal,745,"Synthetic Personal Expense"
USR_0040,2025-04-22,expense,Personal,726,"Synthetic Personal Expense"
USR_0040,2025-03-01,income,Salary,36768,"Monthly Salary (Synthetic)"
USR_0040,2025-03-05,expense,Housing,9154,"Rent Payment"
USR_0040,2025-03-10,expense,Bills,5324,"Electricity & Internet"
USR_0040,2025-03-24,expense,Food,1148,"Grocery Run"
USR_0040,2025-03-10,expense,Food,871,"Grocery Run"
USR_0040,2025-03-04,expense,Food,1123,"Grocery Run"
USR_0040,2025-03-19,expense,Food,1183,"Grocery Run"
USR_0040,2025-03-09,expense,Food,1178,"Grocery Run"
USR_0040,2025-03-02,expense,Food,913,"Grocery Run"
USR_0040,2025-03-20,expense,Miscellaneous,186,"Synthetic Miscellaneous Expense"
USR_0040,2025-03-14,expense,Shopping,1025,"Synthetic Shopping Expense"
USR_0040,2025-03-26,expense,Personal,1334,"Synthetic Personal Expense"
USR_0040,2025-03-13,expense,Shopping,1483,"Synthetic Shopping Expense"
USR_0040,2025-03-25,expense,Shopping,1061,"Synthetic Shopping Expense"
USR_0040,2025-03-05,expense,Shopping,1285,"Synthetic Shopping Expense"
USR_0040,2025-03-19,expense,Shopping,827,"Synthetic Shopping Expense"
USR_0040,2025-03-07,expense,Personal,568,"Synthetic Personal Expense"
USR_0040,2025-03-27,expense,Entertainment,1519,"Synthetic Entertainment Expense"
USR_0040,2025-03-13,expense,Personal,429,"Synthetic Personal Expense"
USR_0040,2025-02-01,income,Salary,36678,"Monthly Salary (Synthetic)"
USR_0040,2025-02-05,expense,Housing,9131,"Rent Payment"
USR_0040,2025-02-10,expense,Bills,5311,"Electricity & Internet"
USR_0040,2025-02-01,expense,Food,1188,"Grocery Run"
USR_0040,2025-02-18,expense,Food,1276,"Grocery Run"
USR_0040,2025-02-20,expense,Food,1120,"Grocery Run"
USR_0040,2025-02-05,expense,Food,1177,"Grocery Run"
USR_0040,2025-02-02,expense,Food,953,"Grocery Run"
USR_0040,2025-02-19,expense,Food,1156,"Grocery Run"
USR_0040,2025-02-24,expense,Entertainment,649,"Synthetic Entertainment Expense"
USR_0040,2025-02-16,expense,Miscellaneous,217,"Synthetic Miscellaneous Expense"
USR_0040,2025-02-06,expense,Personal,500,"Synthetic Personal Expense"
USR_0040,2025-02-12,expense,Personal,188,"Synthetic Personal Expense"
USR_0040,2025-02-27,expense,Healthcare,1003,"Synthetic Healthcare Expense"
USR_0040,2025-02-15,expense,Personal,1387,"Synthetic Personal Expense"
USR_0040,2025-02-28,expense,Healthcare,1010,"Synthetic Healthcare Expense"
USR_0040,2025-02-21,expense,Entertainment,1020,"Synthetic Entertainment Expense"
USR_0040,2025-02-12,expense,Transport,1151,"Synthetic Transport Expense"
USR_0040,2025-02-17,expense,Shopping,1108,"Synthetic Shopping Expense"
USR_0040,2025-02-03,expense,Shopping,1158,"Synthetic Shopping Expense"
USR_0040,2025-01-01,income,Salary,36587,"Monthly Salary (Synthetic)"
USR_0040,2025-01-05,expense,Housing,9109,"Rent Payment"
USR_0040,2025-01-10,expense,Bills,5298,"Electricity & Internet"
USR_0040,2025-01-08,expense,Food,1741,"Grocery Run"
USR_0040,2025-01-17,expense,Food,1627,"Grocery Run"
USR_0040,2025-01-12,expense,Food,1699,"Grocery Run"
USR_0040,2025-01-25,expense,Food,1495,"Grocery Run"
USR_0040,2025-01-11,expense,Personal,1372,"Synthetic Personal Expense"
USR_0040,2025-01-12,expense,Transport,1725,"Synthetic Transport Expense"
USR_0040,2025-01-03,expense,Healthcare,1131,"Synthetic Healthcare Expense"
USR_0040,2025-01-26,expense,Shopping,892,"Synthetic Shopping Expense"
USR_0040,2025-01-16,expense,Healthcare,1537,"Synthetic Healthcare Expense"
USR_0040,2025-01-06,expense,Healthcare,1648,"Synthetic Healthcare Expense"
USR_0040,2025-01-27,expense,Personal,1257,"Synthetic Personal Expense"
USR_0040,2025-01-04,expense,Shopping,1061,"Synthetic Shopping Expense"
USR_0040,2024-12-01,income,Salary,36497,"Monthly Salary (Synthetic)"
USR_0040,2024-12-05,expense,Housing,9086,"Rent Payment"
USR_0040,2024-12-10,expense,Bills,5285,"Electricity & Internet"
USR_0040,2024-12-14,expense,Food,1515,"Grocery Run"
USR_0040,2024-12-14,expense,Food,1252,"Grocery Run"
USR_0040,2024-12-04,expense,Food,1264,"Grocery Run"
USR_0040,2024-12-12,expense,Food,1282,"Grocery Run"
USR_0040,2024-12-15,expense,Food,1433,"Grocery Run"
USR_0040,2024-12-15,expense,Miscellaneous,656,"Synthetic Miscellaneous Expense"
USR_0040,2024-12-24,expense,Healthcare,192,"Synthetic Healthcare Expense"
USR_0040,2024-12-05,expense,Healthcare,695,"Synthetic Healthcare Expense"
USR_0040,2024-12-27,expense,Healthcare,355,"Synthetic Healthcare Expense"
USR_0040,2024-12-21,expense,Miscellaneous,427,"Synthetic Miscellaneous Expense"
USR_0040,2024-12-27,expense,Personal,890,"Synthetic Personal Expense"
USR_0040,2024-12-01,expense,Entertainment,390,"Synthetic Entertainment Expense"
USR_0040,2024-12-14,expense,Miscellaneous,645,"Synthetic Miscellaneous Expense"
USR_0040,2024-12-13,expense,Personal,504,"Synthetic Personal Expense"
USR_0040,2024-12-16,expense,Transport,481,"Synthetic Transport Expense"
USR_0040,2024-12-02,expense,Healthcare,828,"Synthetic Healthcare Expense"
USR_0040,2024-12-15,expense,Healthcare,1063,"Synthetic Healthcare Expense"
USR_0040,2024-12-08,expense,Shopping,210,"Synthetic Shopping Expense"
USR_0040,2024-12-15,expense,Miscellaneous,366,"Synthetic Miscellaneous Expense"
USR_0040,2024-12-28,expense,Personal,248,"Synthetic Personal Expense"
USR_0040,2024-11-01,income,Salary,36408,"Monthly Salary (Synthetic)"
USR_0040,2024-11-05,expense,Housing,9064,"Rent Payment"
USR_0040,2024-11-10,expense,Bills,5272,"Electricity & Internet"
USR_0040,2024-11-07,expense,Food,1387,"Grocery Run"
USR_0040,2024-11-02,expense,Food,1338,"Grocery Run"
USR_0040,2024-11-12,expense,Food,1510,"Grocery Run"
USR_0040,2024-11-28,expense,Food,1350,"Grocery Run"
USR_0040,2024-11-24,expense,Transport,540,"Synthetic Transport Expense"
USR_0040,2024-11-16,expense,Personal,1359,"Synthetic Personal Expense"
USR_0040,2024-11-25,expense,Transport,620,"Synthetic Transport Expense"
USR_0040,2024-11-07,expense,Shopping,1396,"Synthetic Shopping Expense"
USR_0040,2024-11-03,expense,Entertainment,254,"Synthetic Entertainment Expense"
USR_0040,2024-11-24,expense,Personal,606,"Synthetic Personal Expense"
USR_0040,2024-11-09,expense,Miscellaneous,650,"Synthetic Miscellaneous Expense"
USR_0040,2024-11-03,expense,Miscellaneous,266,"Synthetic Miscellaneous Expense"
USR_0040,2024-11-18,expense,Entertainment,1105,"Synthetic Entertainment Expense"
USR_0040,2024-11-05,expense,Miscellaneous,1162,"Synthetic Miscellaneous Expense"
USR_0040,2024-10-01,income,Salary,36318,"Monthly Salary (Synthetic)"
USR_0040,2024-10-05,expense,Housing,9042,"Rent Payment"
USR_0040,2024-10-10,expense,Bills,5259,"Electricity & Internet"
USR_0040,2024-10-28,expense,Food,1456,"Grocery Run"
USR_0040,2024-10-07,expense,Food,1831,"Grocery Run"
USR_0040,2024-10-12,expense,Food,1299,"Grocery Run"
USR_0040,2024-10-14,expense,Food,1789,"Grocery Run"
USR_0040,2024-10-07,expense,Personal,1318,"Synthetic Personal Expense"
USR_0040,2024-10-18,expense,Miscellaneous,1627,"Synthetic Miscellaneous Expense"
USR_0040,2024-10-14,expense,Personal,2125,"Synthetic Personal Expense"
USR_0040,2024-10-03,expense,Transport,1852,"Synthetic Transport Expense"
USR_0040,2024-10-22,expense,Healthcare,416,"Synthetic Healthcare Expense"
USR_0040,2024-10-01,expense,Entertainment,1989,"Synthetic Entertainment Expense"
USR_0040,2024-10-03,expense,Personal,1298,"Synthetic Personal Expense"
USR_0040,2024-09-01,income,Salary,36229,"Monthly Salary (Synthetic)"
USR_0040,2024-09-05,expense,Housing,9019,"Rent Payment"
USR_0040,2024-09-10,expense,Bills,5246,"Electricity & Internet"
USR_0040,2024-09-18,expense,Food,1432,"Grocery Run"
USR_0040,2024-09-16,expense,Food,1429,"Grocery Run"
USR_0040,2024-09-23,expense,Food,1820,"Grocery Run"
USR_0040,2024-09-23,expense,Food,1672,"Grocery Run"
USR_0040,2024-09-02,expense,Entertainment,1777,"Synthetic Entertainment Expense"
USR_0040,2024-09-25,expense,Healthcare,1881,"Synthetic Healthcare Expense"
USR_0040,2024-09-23,expense,Entertainment,1455,"Synthetic Entertainment Expense"
USR_0040,2024-09-02,expense,Healthcare,2863,"Synthetic Healthcare Expense"
USR_0040,2024-09-28,expense,Personal,1558,"Synthetic Personal Expense"
USR_0040,2024-08-01,income,Salary,36140,"Monthly Salary (Synthetic)"
USR_0040,2024-08-05,expense,Housing,8997,"Rent Payment"
USR_0040,2024-08-10,expense,Bills,5233,"Electricity & Internet"
USR_0040,2024-08-16,expense,Food,1170,"Grocery Run"
USR_0040,2024-08-10,expense,Food,1408,"Grocery Run"
USR_0040,2024-08-19,expense,Food,1054,"Grocery Run"
USR_0040,2024-08-03,expense,Food,1074,"Grocery Run"
USR_0040,2024-08-07,expense,Food,1246,"Grocery Run"
USR_0040,2024-08-26,expense,Miscellaneous,560,"Synthetic Miscellaneous Expense"
USR_0040,2024-08-09,expense,Shopping,1228,"Synthetic Shopping Expense"
USR_0040,2024-08-06,expense,Healthcare,509,"Synthetic Healthcare Expense"
USR_0040,2024-08-28,expense,Miscellaneous,342,"Synthetic Miscellaneous Expense"
USR_0040,2024-08-21,expense,Shopping,787,"Synthetic Shopping Expense"
USR_0040,2024-08-05,expense,Miscellaneous,801,"Synthetic Miscellaneous Expense"
USR_0040,2024-08-20,expense,Entertainment,516,"Synthetic Entertainment Expense"
USR_0040,2024-08-08,expense,Personal,1209,"Synthetic Personal Expense"
USR_0040,2024-08-18,expense,Transport,415,"Synthetic Transport Expense"
USR_0040,2024-08-16,expense,Healthcare,927,"Synthetic Healthcare Expense"
USR_0040,2024-08-21,expense,Transport,779,"Synthetic Transport Expense"
USR_0040,2024-08-05,expense,Miscellaneous,1104,"Synthetic Miscellaneous Expense"
USR_0040,2024-08-13,expense,Transport,857,"Synthetic Transport Expense"
USR_0040,2024-07-01,income,Salary,36051,"Monthly Salary (Synthetic)"
USR_0040,2024-07-05,expense,Housing,8975,"Rent Payment"
USR_0040,2024-07-10,expense,Bills,5220,"Electricity & Internet"
USR_0040,2024-07-26,expense,Food,893,"Grocery Run"
USR_0040,2024-07-25,expense,Food,1171,"Grocery Run"
USR_0040,2024-07-17,expense,Food,1009,"Grocery Run"
USR_0040,2024-07-10,expense,Food,971,"Grocery Run"
USR_0040,2024-07-27,expense,Food,859,"Grocery Run"
USR_0040,2024-07-04,expense,Food,1016,"Grocery Run"
USR_0040,2024-07-12,expense,Healthcare,1150,"Synthetic Healthcare Expense"
USR_0040,2024-07-08,expense,Miscellaneous,649,"Synthetic Miscellaneous Expense"
USR_0040,2024-07-16,expense,Personal,1223,"Synthetic Personal Expense"
USR_0040,2024-07-07,expense,Miscellaneous,1208,"Synthetic Miscellaneous Expense"
USR_0040,2024-07-28,expense,Transport,907,"Synthetic Transport Expense"
USR_0040,2024-07-02,expense,Shopping,400,"Synthetic Shopping Expense"
USR_0040,2024-07-09,expense,Miscellaneous,491,"Synthetic Miscellaneous Expense"
USR_0040,2024-07-06,expense,Transport,1233,"Synthetic Transport Expense"
USR_0040,2024-07-27,expense,Miscellaneous,1003,"Synthetic Miscellaneous Expense"
USR_0040,2024-07-03,expense,Personal,1143,"Synthetic Personal Expense"
USR_0040,2024-07-24,expense,Miscellaneous,511,"Synthetic Miscellaneous Expense"
USR_0040,2024-07-19,expense,Entertainment,157,"Synthetic Entertainment Expense"
USR_0040,2024-07-13,expense,Shopping,612,"Synthetic Shopping Expense"
USR_0040,2024-06-01,income,Salary,35962,"Monthly Salary (Synthetic)"
USR_0040,2024-06-05,expense,Housing,8953,"Rent Payment"
USR_0040,2024-06-10,expense,Bills,5207,"Electricity & Internet"
USR_0040,2024-06-12,expense,Food,1025,"Grocery Run"
USR_0040,2024-06-09,expense,Food,1088,"Grocery Run"
USR_0040,2024-06-21,expense,Food,1058,"Grocery Run"
USR_0040,2024-06-04,expense,Food,1164,"Grocery Run"
USR_0040,2024-06-09,expense,Food,1042,"Grocery Run"
USR_0040,2024-06-22,expense,Food,1031,"Grocery Run"
USR_0040,2024-06-17,expense,Personal,404,"Synthetic Personal Expense"
USR_0040,2024-06-20,expense,Personal,1292,"Synthetic Personal Expense"
USR_0040,2024-06-20,expense,Shopping,197,"Synthetic Shopping Expense"
USR_0040,2024-06-07,expense,Transport,751,"Synthetic Transport Expense"
USR_0040,2024-06-03,expense,Healthcare,1405,"Synthetic Healthcare Expense"
USR_0040,2024-06-21,expense,Entertainment,1239,"Synthetic Entertainment Expense"
USR_0040,2024-06-06,expense,Transport,1119,"Synthetic Transport Expense"
USR_0040,2024-06-12,expense,Shopping,904,"Synthetic Shopping Expense"
USR_0040,2024-06-03,expense,Healthcare,875,"Synthetic Healthcare Expense"
USR_0040,2024-06-10,expense,Transport,670,"Synthetic Transport Expense"
USR_0040,2024-06-11,expense,Healthcare,784,"Synthetic Healthcare Expense"
USR_0040,2024-05-01,income,Salary,35874,"Monthly Salary (Synthetic)"
USR_0040,2024-05-05,expense,Housing,8931,"Rent Payment"
USR_0040,2024-05-10,expense,Bills,5194,"Electricity & Internet"
USR_0040,2024-05-11,expense,Food,979,"Grocery Run"
USR_0040,2024-05-27,expense,Food,1056,"Grocery Run"
USR_0040,2024-05-05,expense,Food,1049,"Grocery Run"
USR_0040,2024-05-17,expense,Food,1067,"Grocery Run"
USR_0040,2024-05-03,expense,Food,988,"Grocery Run"
USR_0040,2024-05-28,expense,Food,1161,"Grocery Run"
USR_0040,2024-05-03,expense,Miscellaneous,1739,"Synthetic Miscellaneous Expense"
USR_0040,2024-05-28,expense,Miscellaneous,1981,"Synthetic Miscellaneous Expense"
USR_0040,2024-05-07,expense,Transport,1167,"Synthetic Transport Expense"
USR_0040,2024-05-04,expense,Healthcare,1273,"Synthetic Healthcare Expense"
USR_0040,2024-05-26,expense,Healthcare,308,"Synthetic Healthcare Expense"
USR_0040,2024-05-23,expense,Personal,2064,"Synthetic Personal Expense"
USR_0040,2024-05-22,expense,Healthcare,1184,"Synthetic Healthcare Expense"
USR_0040,2024-04-01,income,Salary,35785,"Monthly Salary (Synthetic)"
USR_0040,2024-04-05,expense,Housing,8909,"Rent Payment"
USR_0040,2024-04-10,expense,Bills,5181,"Electricity & Internet"
USR_0040,2024-04-21,expense,Food,923,"Grocery Run"
USR_0040,2024-04-11,expense,Food,874,"Grocery Run"
USR_0040,2024-04-11,expense,Food,1089,"Grocery Run"
USR_0040,2024-04-28,expense,Food,1010,"Grocery Run"
USR_0040,2024-04-09,expense,Food,1010,"Grocery Run"
USR_0040,2024-04-17,expense,Food,991,"Grocery Run"
USR_0040,2024-04-04,expense,Entertainment,306,"Synthetic Entertainment Expense"
USR_0040,2024-04-27,expense,Entertainment,980,"Synthetic Entertainment Expense"
USR_0040,2024-04-09,expense,Shopping,440,"Synthetic Shopping Expense"
USR_0040,2024-04-03,expense,Shopping,109,"Synthetic Shopping Expense"
USR_0040,2024-04-25,expense,Miscellaneous,751,"Synthetic Miscellaneous Expense"
USR_0040,2024-04-18,expense,Transport,513,"Synthetic Transport Expense"
USR_0040,2024-04-24,expense,Miscellaneous,161,"Synthetic Miscellaneous Expense"
USR_0040,2024-04-15,expense,Entertainment,513,"Synthetic Entertainment Expense"
USR_0040,2024-04-12,expense,Entertainment,567,"Synthetic Entertainment Expense"
USR_0040,2024-04-26,expense,Shopping,532,"Synthetic Shopping Expense"
USR_0040,2024-04-15,expense,Miscellaneous,463,"Synthetic Miscellaneous Expense"
USR_0040,2024-04-27,expense,Personal,1072,"Synthetic Personal Expense"
USR_0040,2024-04-05,expense,Entertainment,276,"Synthetic Entertainment Expense"
USR_0040,2024-04-24,expense,Personal,830,"Synthetic Personal Expense"
USR_0040,2024-04-08,expense,Shopping,1074,"Synthetic Shopping Expense"
USR_0040,2024-03-01,income,Salary,35697,"Monthly Salary (Synthetic)"
USR_0040,2024-03-05,expense,Housing,8887,"Rent Payment"
USR_0040,2024-03-10,expense,Bills,5169,"Electricity & Internet"
USR_0040,2024-03-10,expense,Food,976,"Grocery Run"
USR_0040,2024-03-03,expense,Food,854,"Grocery Run"
USR_0040,2024-03-28,expense,Food,943,"Grocery Run"
USR_0040,2024-03-04,expense,Food,1052,"Grocery Run"
USR_0040,2024-03-22,expense,Food,1047,"Grocery Run"
USR_0040,2024-03-19,expense,Food,993,"Grocery Run"
USR_0040,2024-03-09,expense,Transport,701,"Synthetic Transport Expense"
USR_0040,2024-03-07,expense,Entertainment,880,"Synthetic Entertainment Expense"
USR_0040,2024-03-10,expense,Entertainment,543,"Synthetic Entertainment Expense"
USR_0040,2024-03-12,expense,Transport,430,"Synthetic Transport Expense"
USR_0040,2024-03-23,expense,Entertainment,771,"Synthetic Entertainment Expense"
USR_0040,2024-03-06,expense,Healthcare,578,"Synthetic Healthcare Expense"
USR_0040,2024-03-25,expense,Personal,568,"Synthetic Personal Expense"
USR_0040,2024-03-02,expense,Transport,966,"Synthetic Transport Expense"
USR_0040,2024-03-11,expense,Transport,498,"Synthetic Transport Expense"
USR_0040,2024-03-11,expense,Personal,771,"Synthetic Personal Expense"
USR_0040,2024-03-16,expense,Personal,1227,"Synthetic Personal Expense"
USR_0040,2024-03-28,expense,Transport,838,"Synthetic Transport Expense"
USR_0040,2024-03-20,expense,Shopping,186,"Synthetic Shopping Expense"
USR_0040,2024-02-01,income,Salary,35609,"Monthly Salary (Synthetic)"
USR_0040,2024-02-05,expense,Housing,8865,"Rent Payment"
USR_0040,2024-02-10,expense,Bills,5156,"Electricity & Internet"
USR_0040,2024-02-13,expense,Food,886,"Grocery Run"
USR_0040,2024-02-12,expense,Food,1086,"Grocery Run"
